Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud;Texto Cajetines;Longitud;Latitud
441945,2000000000;4475308,5700000000;13/03/2007;04  SALAMANCA;04-01 RECOLETOS;HERMOSILLA, CALLE, DE;33;Moto;Línea;9;10;LABORABLES DE LUNES AVIERNES DE 8 A 20 H;-3,6843928150;40,4263866080
441838,6900000000;4474995,3200000000;07/11/2011;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;23;Moto;Batería;9;10;LABORABLES DE LUNES A VIERNESDE 8 A 20 H;-3,6856196900;40,4235577440
441844,2400000000;4475056,6800000000;07/11/2011;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;25;Moto;Batería;6;7;LABORABLES DE LUNES A VIERNESDE 8 A 20 H;-3,6855598730;40,4241110490
441543,0800000000;4475267,7600000000;29/09/2006;04  SALAMANCA;04-01 RECOLETOS;MARQUES DE ZURGENA, CALLE, DEL;2A;Moto;Línea;9;10;LABORABLES DE LUNES A VIERNESDE 8 A 20 H;-3,6891291130;40,4259909240
442072,4300000000;4474984,1100000000;24/11/2009;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;18;Moto;Línea;9;10;LABORABLES DE LUNES AVIERNES DE 8 A 20 H;-3,6828634190;40,4234729460
442076,7900000000;4475043,9500000000;10/05/2023;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;20;Moto 360;Línea;1;5;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6828174680;40,4240123290
442076,1100000000;4475031,2500000000;10/05/2023;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;20;Moto 360;Batería;1;5;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6828243430;40,4238980240
441388,0900000000;4474614,2300000000;02/12/2022;04  SALAMANCA;04-01 RECOLETOS;PEDRO MUÑOZ SECA, CALLE, DE;3;Moto 360;Línea;9;10,5;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6908958860;40,4200926100
441533,5100000000;4474771,1100000000;25/09/2010;04  SALAMANCA;04-01 RECOLETOS;RECOLETOS, CALLE, DE;21;Moto;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H;-3,6891963210;40,4215158940
441956,8400000000;4474907,2200000000;15/03/2006;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;12;Moto;Línea;14;15;LABORABLES DE LUNES A VIERNESDE 8 A 20 H;-3,6842189220;40,4227719320
441940,9800000000;4474954,2700000000;27/09/2006;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;19;Moto;Línea;10;11;LABORABLES DE LUNES A VIERNES  8 A 20 H;-3,6844102330;40,4231948900
441966,0000000000;4475043,0600000000;21/04/2022;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;22;Moto 360;Batería;13;15;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6841233530;40,4239966870
441947,1500000000;4475044,6200000000;27/09/2006;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;23;Moto;Línea;9;10;LABORABLES DE LUNES A VIERNES  8 A 20 H;-3,6843456610;40,4240090050
441979,4900000000;4475224,8800000000;27/09/2006;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;34;Moto;Línea;14;15;LUNES A VIERNES DE 8 A 20 H;-3,6839808580;40,4256355750
441988,2500000000;4475346,7300000000;27/09/2006;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;46;Moto;Línea;9;10;LABORABLES DE LUNES AVIERNES DE 8 A 20 H;-3,6838888410;40,4267337640
441974,8100000000;4475434,3700000000;14/12/2011;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;49;Moto;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6840552860;40,4275220960
441979,0800000000;4475494,5300000000;16/09/2006;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;53;Moto;Línea;14;15;LABORABLES DE 8 A 20 H;-3,6840103080;40,4280645150
441980,2900000000;4475514,3700000000;09/10/2017;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;53;Moto;Batería;9;13;LABORABLES DE LUNES A VIERNES DE 8 A 20 H;-3,6839978750;40,4282436790
441513,2600000000;4474907,8400000000;25/09/2010;04  SALAMANCA;04-01 RECOLETOS;VILLANUEVA, CALLE, DE;4;Moto;Línea;9;10;LABORABLES DE LUNESA VIERNES DE 8 A 20 H;-3,6894475630;40,4227466080
441669,8200000000;4474874,6800000000;25/09/2010;04  SALAMANCA;04-01 RECOLETOS;VILLANUEVA, CALLE, DE;18;Moto;Línea;10;11;LABORABLES DE LUNESA VIERNES DE 8 A 20 H;-3,6875992020;40,4224584670
441808,0000000000;4474865,1200000000;29/09/2006;04  SALAMANCA;04-01 RECOLETOS;VILLANUEVA, CALLE, DE;26;Moto;Línea;14;15;LABORABLES DE LUNES A VIERNESDE 8 A 20 H;-3,6859695950;40,4223825500
442848,5500000000;4475521,0300000000;12/04/2012;04  SALAMANCA;04-02 GOYA;ALCANTARA, CALLE, DE;27;Moto;Línea;23;25;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6737632450;40,4283633130
443160,2400000000;4475376,8300000000;03/11/2021;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;105;Moto 360;Batería;10;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6700760900;40,4270856170
442936,9600000000;4475384,0600000000;03/11/2021;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;134;Moto 360;Batería;10;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6727088310;40,4271356930
443109,9600000000;4474833,3700000000;04/06/2007;04  SALAMANCA;04-02 GOYA;DUQUE DE SESTO, CALLE, DEL;60;Moto;Línea;9;10;LABORABLES DE 8 A 20 H;-3,6706201130;40,4221861980
442319,7800000000;4475082,1000000000;09/01/2023;04  SALAMANCA;04-02 GOYA;ENRIQUE RUANO, PASAJE, DE;1;Moto 360;Línea;8;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6799567470;40,4243731770
443080,6300000000;4474965,2800000000;06/04/2022;04  SALAMANCA;04-02 GOYA;FUENTE DEL BERRO, CALLE, DE LA;41;Moto 360;Línea;11;12;;-3,6709776960;40,4233727360
442553,4600000000;4475112,1900000000;03/11/2021;04  SALAMANCA;04-02 GOYA;GENERAL DIAZ PORLIER, CALLE, DEL;4;Moto 360;Batería;10;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6772048300;40,4246600570
442557,4900000000;4475163,3300000000;04/11/2021;04  SALAMANCA;04-02 GOYA;GENERAL DIAZ PORLIER, CALLE, DEL;7;Moto 360;Batería;20;20;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6771619730;40,4251211170
442571,5400000000;4475480,8000000000;05/11/2021;04  SALAMANCA;04-02 GOYA;GENERAL DIAZ PORLIER, CALLE, DEL;35;Moto 360;Batería;10;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6770249790;40,4279817230
443052,8600000000;4475109,3600000000;03/03/2007;04  SALAMANCA;04-02 GOYA;GOYA, CALLE, DE;123;Moto;Línea;9;10;LABORABLES DE 8 A 20 H;-3,6713178610;40,4246687090
443137,6300000000;4475222,1300000000;28/09/2011;04  SALAMANCA;04-02 GOYA;HERMOSILLA, CALLE, DE;129;Moto;Línea;27;30;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6703287070;40,4256903500
443097,1900000000;4474947,4000000000;30/09/2021;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;106;Moto 360;Batería;12;11,1;RESERVA MOTOS LABORABLES DE LUNES A  VIERNES DE 8 A 20 H.;-3,6707808850;40,4232130520
442950,0100000000;4475258,7300000000;03/11/2021;04  SALAMANCA;04-02 GOYA;LOMBIA, CALLE, DE;2;Moto 360;Batería;13;13;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6725437040;40,4260069670
443364,9100000000;4475215,4500000000;13/04/2015;04  SALAMANCA;04-03 FUENTE DEL BERRO;BENITO DE CASTRO, CALLE, DE;13;Moto;Línea;9;10;;-3,6676489830;40,4256459460
443656,5000000000;4475692,3400000000;04/11/2021;04  SALAMANCA;04-03 FUENTE DEL BERRO;BOCANGEL, CALLE, DE;1;Moto 360;Batería;10;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6642540360;40,4299616360
443775,6600000000;4475419,8800000000;17/11/2021;04  SALAMANCA;04-03 FUENTE DEL BERRO;BOCANGEL, CALLE, DE;26;Moto 360;Batería;10;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6628252510;40,4275154500
443806,5700000000;4475329,9000000000;25/04/2022;04  SALAMANCA;04-03 FUENTE DEL BERRO;BOCANGEL, CALLE, DE;32;Moto 360;Batería;5;6;RESERVA MOTOS;-3,6624529430;40,4267067200
443277,0400000000;4474929,7900000000;31/07/2023;04  SALAMANCA;04-03 FUENTE DEL BERRO;DOCTOR ESQUERDO, CALLE, DEL;47;Moto 360;Línea;7;9;RESERVA MOTOS LABORABLES DE LUNES A  VIERNES DE 8 A 20 H.;-3,6686593940;40,4230668340
443486,2200000000;4475188,2300000000;17/11/2021;04  SALAMANCA;04-03 FUENTE DEL BERRO;HERMOSILLA, CALLE, DE;140;Moto 360;Batería;10;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6662165890;40,4254088560
443337,4800000000;4474915,2600000000;19/10/2011;04  SALAMANCA;04-03 FUENTE DEL BERRO;JORGE JUAN, CALLE, DE;139;Moto;Línea;14;15;LABORABLES DE LUNES A VIERNES 8 A 20 H;-3,6679456610;40,4229398090
443410,9100000000;4475007,2800000000;03/11/2021;04  SALAMANCA;04-03 FUENTE DEL BERRO;LOS PEÑASCALES, CALLE, DE;8;Moto 360;Batería;10;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6670882290;40,4237733480
443417,7800000000;4475320,4900000000;20/09/2021;04  SALAMANCA;04-03 FUENTE DEL BERRO;MARQUES DE ZAFRA, CALLE, DEL;S/N;Moto 360;Batería;20;20;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6670351160;40,4265955660
443590,6700000000;4475241,9500000000;20/06/2019;04  SALAMANCA;04-03 FUENTE DEL BERRO;MARQUES DE ZAFRA, PASEO, DEL;28;Moto;Batería;8;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6649901150;40,4258999380
443806,8200000000;4475167,2900000000;17/07/2018;04  SALAMANCA;04-03 FUENTE DEL BERRO;MARQUES DE ZAFRA, PASEO, DEL;53;Moto;Línea;9;10,22;LABORABLES DE LUNES A VIERNES DE 8:00 A 20:00 H;-3,6624355830;40,4252417240
443861,2700000000;4475469,2100000000;06/06/2022;04  SALAMANCA;04-03 FUENTE DEL BERRO;SANCHO DAVILA, CALLE, DE;11;Moto 360;Línea;12;14;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6618203980;40,4279656230
443872,9800000000;4475345,1400000000;17/11/2021;04  SALAMANCA;04-03 FUENTE DEL BERRO;SANCHO DAVILA, CALLE, DE;19;Moto 360;Batería;15;16,1;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6616713720;40,4268488130
443552,7800000000;4476983,8600000000;24/04/2023;04  SALAMANCA;04-04 GUINDALERA;AMERICA, AVENIDA, DE;S/N;Moto 360;Línea;9;11,3;Laborables de lunes a viernes de 8 a 20 h.;-3,6655914920;40,4415892990
443071,8700000000;4476384,2900000000;06/06/2022;04  SALAMANCA;04-04 GUINDALERA;ANDRES TAMAYO, CALLE, DE;6;Moto 360;Línea;8;10;Laborables de lunes a viernes de 8:00 a 20:00;-3,6712080250;40,4361554240
443555,8100000000;4476611,6100000000;21/10/2021;04  SALAMANCA;04-04 GUINDALERA;ANTONIA RUIZ SORO, CALLE, DE;29;Moto 360;Línea;8;10;Laborables de lunes a viernes de 8:00  a 20:00 ;-3,6655226790;40,4382360630
443113,7700000000;4476111,3700000000;23/10/2020;04  SALAMANCA;04-04 GUINDALERA;AZCONA, CALLE, DE;17;Moto;Batería;8;10;Laborables de lunes a viernes de 8 a 20 horas;-3,6706895550;40,4336991540
443851,8100000000;4477121,2700000000;12/07/2023;04  SALAMANCA;04-04 GUINDALERA;BAVIERA, AVENIDA, DE;15;Moto 360;Línea;8;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6620777710;40,4428475710
443919,5600000000;4476490,5600000000;10/10/2020;04  SALAMANCA;04-04 GUINDALERA;BRASILIA, AVENIDA, DE;9;Moto;Línea;8;10;Laborables de Lunes a viernes de 08:00 a 20:00 ;-3,6612233760;40,4371704760
443899,8500000000;4476887,7800000000;29/10/2020;04  SALAMANCA;04-04 GUINDALERA;BRASILIA, AVENIDA, DE;29;Moto;Línea;7;8;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6614907750;40,4407471080
443602,1100000000;4476422,4900000000;12/12/2012;04  SALAMANCA;04-04 GUINDALERA;BRUSELAS, AVENIDA, DE;39;Moto;Línea;13;16;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6649599770;40,4365352950
443731,3600000000;4476611,6600000000;15/12/2022;04  SALAMANCA;04-04 GUINDALERA;BRUSELAS, AVENIDA, DE;49;Moto 360;Línea;5;6;Laborables de lunes a viernes de 8 a 20 h.;-3,6634529270;40,4382486680
443768,5200000000;4476749,6800000000;15/12/2022;04  SALAMANCA;04-04 GUINDALERA;BRUSELAS, AVENIDA, DE;56;Moto 360;Línea;8;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6630269900;40,4394941070
443653,3800000000;4476663,8200000000;01/04/2022;04  SALAMANCA;04-04 GUINDALERA;BURDEOS, PLAZA, DE;4;Moto;Línea;3;4,1;;-3,6643769360;40,4387127070
443120,9100000000;4475882,4300000000;31/05/2023;04  SALAMANCA;04-04 GUINDALERA;CARTAGENA, CALLE, DE;15;Moto 360;Línea;9;10,4;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6705849330;40,4316374230
442646,0200000000;4476472,4200000000;22/10/2021;04  SALAMANCA;04-04 GUINDALERA;COSLADA, CALLE, DE;2;Moto 360;Línea;8;10;Laborables de lunes a viernes de 8:00 a 20:00;-3,6762365890;40,4369197500
442794,4200000000;4476568,6500000000;01/04/2011;04  SALAMANCA;04-04 GUINDALERA;COSLADA, CALLE, DE;18;Moto;Línea;9;9,8;;-3,6744956570;40,4377975790
443019,5700000000;4476638,4600000000;10/06/2022;04  SALAMANCA;04-04 GUINDALERA;EDUARDO VICENTE, CALLE, DE;2;Moto 360;Línea;8;10;De lunes a domingo de 09:00 a 21:00;-3,6718473310;40,4384415260
443375,1500000000;4475839,5100000000;22/10/2021;04  SALAMANCA;04-04 GUINDALERA;FRANCISCO NAVACERRADA, CALLE, DE;43;Moto 360;Línea;8;10;Laborables de lunes a viernes de 8:00 a 20:00;-3,6675839520;40,4312680940
443261,8500000000;4476577,6000000000;11/08/2016;04  SALAMANCA;04-04 GUINDALERA;FRANCISCO REMIRO, CALLE, DE;4;Moto;Línea;8;10;Laborables de 08:00 a 20:00 ;-3,6689854640;40,4379097640
442796,9000000000;4476480,6900000000;30/05/2011;04  SALAMANCA;04-04 GUINDALERA;JUAN DE LA HOZ, CALLE, DE;5;Moto;Línea;5;5;;-3,6744585290;40,4370052930
443292,2900000000;4476426,1900000000;11/08/2016;04  SALAMANCA;04-04 GUINDALERA;MARQUES DE AHUMADA, CALLE, DEL;9;Moto;Línea;8;10;Laborables de 08:00 a 20:00 ;-3,6686130420;40,4365476710
442656,4100000000;4476204,9700000000;13/05/2013;04  SALAMANCA;04-05 LISTA;DIEGO DE LEON, CALLE, DE;59;Moto;Línea;9;10,8;laborables de 08:00 a 20:00;-3,6760900260;40,4345113220
442616,0800000000;4476118,2200000000;14/09/2018;04  SALAMANCA;04-05 LISTA;GENERAL DIAZ PORLIER, CALLE, DEL;93;Moto;Línea;5;6,5;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6765576170;40,4337271720
442500,7400000000;4476362,6800000000;01/03/2018;04  SALAMANCA;04-05 LISTA;GENERAL ORAA, CALLE, DEL;59;Moto;Línea;4;5;Laborables de 08:00 a 20:00 ;-3,6779394770;40,4359214280
442510,7600000000;4476200,0900000000;08/05/2023;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;77;Moto 360;Línea;8;10;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6778067230;40,4344575780
442483,4600000000;4475830,7800000000;19/10/2021;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;78;Moto 360;Línea;8;10;"Laborables de lunes a viernes de 08:00 a 20;00";-3,6780950350;40,4311289800
442501,9800000000;4476085,3100000000;08/05/2023;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;92;Moto 360;Línea;16;20;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6778997710;40,4334229880
442506,6300000000;4476144,6300000000;08/05/2023;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;96;Moto 360;Línea;8;14;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6778503820;40,4339575580
442410,7900000000;4475705,4700000000;06/05/2010;04  SALAMANCA;04-05 LISTA;JOSE ORTEGA Y GASSET, CALLE, DE;38;Moto;Línea;12;15;Laborables de lunes a viernes de 08:00 a 20:00;-3,6789403200;40,4299948100
442616,4100000000;4475691,5300000000;13/01/2016;04  SALAMANCA;04-05 LISTA;JOSE ORTEGA Y GASSET, CALLE, DE;56;Moto;Línea;13;15,5;;-3,6765151040;40,4298831980
442995,4300000000;4475679,6800000000;26/04/2023;04  SALAMANCA;04-05 LISTA;JOSE ORTEGA Y GASSET, CALLE, DE;81;Moto 360;Línea;8;10;laborables de lunes a viernes de 8 a 20 h;-3,6720460330;40,4298029270
442514,4400000000;4475975,2700000000;31/05/2023;04  SALAMANCA;04-05 LISTA;JUAN BRAVO, CALLE, DE;40;Moto 360;Línea;24;25;SIN HORARIO;-3,6777429520;40,4324328030
442590,0100000000;4475995,6700000000;30/04/2013;04  SALAMANCA;04-05 LISTA;JUAN BRAVO, CALLE, DE;45;Moto;Línea;14;14;Laborables de 08:00 a 20:00 ;-3,6768538940;40,4326216500
442858,2800000000;4475976,5800000000;14/01/2022;04  SALAMANCA;04-05 LISTA;JUAN BRAVO, CALLE, DE;69;Moto 360;Línea;13;15;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6736895620;40,4324682690
442858,2800000000;4475976,5800000000;14/01/2022;04  SALAMANCA;04-05 LISTA;JUAN BRAVO, CALLE, DE;69;Moto 360;Línea;13;15;;-3,6736895620;40,4324682690
442938,0300000000;4475947,3800000000;07/10/2013;04  SALAMANCA;04-05 LISTA;JUAN BRAVO, CALLE, DE;70;Moto;Línea;13;16,5;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6727467030;40,4322100370
442457,6700000000;4475855,9900000000;19/10/2021;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;31;Moto 360;Línea;8;10;Laborables de lunes a viernes de 08:00 a 20:00;-3,6784013950;40,4313542670
441640,2700000000;4476125,3200000000;24/11/2021;04  SALAMANCA;04-06 CASTELLANA;CASTELLANA, PASEO, DE LA;44;Moto 360;Línea;8;10;Laborales de lunes a viernes de 8 a 20 H.;-3,6880622090;40,4337232180
442269,8100000000;4476396,7300000000;12/03/2007;04  SALAMANCA;04-06 CASTELLANA;CASTELLO, CALLE, DE;114;Moto;Línea;8;10;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6806650940;40,4362123760
441867,2300000000;4476357,9600000000;15/12/1999;04  SALAMANCA;04-06 CASTELLANA;CLAUDIO COELLO, CALLE, DE;141;Moto;Línea;8;9,5;Laborables de lunes a viernes de 08:00 a 20:00;-3,6854078100;40,4358346820
441875,6300000000;4476476,1600000000;13/03/2007;04  SALAMANCA;04-06 CASTELLANA;CLAUDIO COELLO, CALLE, DE;143 B;Moto;Línea;8;10;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6853196320;40,4369003840
441741,3900000000;4475633,1700000000;25/09/2010;04  SALAMANCA;04-06 CASTELLANA;DON RAMON DE LA CRUZ, CALLE, DE;1;Moto;Línea;4;5;Laborables de 08:00 a 20:00 ;-3,6868250780;40,4292963750
441781,3900000000;4475630,7000000000;25/09/2010;04  SALAMANCA;04-06 CASTELLANA;DON RAMON DE LA CRUZ, CALLE, DE;5;Moto;Línea;10;12;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6863533050;40,4292772380
441655,0000000000;4476334,5900000000;12/03/2007;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;2;Moto;Línea;6;7;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6879077970;40,4356098540
441740,2000000000;4476409,8800000000;10/02/2022;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;6;Moto 360;Línea;12;14;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6869102770;40,4362935640
441896,1600000000;4475743,1400000000;08/03/2023;04  SALAMANCA;04-06 CASTELLANA;JOSE ORTEGA Y GASSET, CALLE, DE;14;Moto 360;Línea;8;10;LAB DE LUNES A VIERNES DE 8 A 2 0H.;-3,6850106360;40,4302980190
441935,1100000000;4475740,4900000000;08/03/2023;04  SALAMANCA;04-06 CASTELLANA;JOSE ORTEGA Y GASSET, CALLE, DE;16;Moto 360;Línea;8;10;LAB. DE LUNES A VIERNES DE 8 A 20 H.;-3,6845511810;40,4302772780
442041,9800000000;4475732,8800000000;19/02/2022;04  SALAMANCA;04-06 CASTELLANA;JOSE ORTEGA Y GASSET, CALLE, DE;22;Moto 360;Línea;4;5,3;Laborables de lunes a viernes de 08:00 a 20:00;-3,6832906160;40,4302160860
442059,4200000000;4475731,4200000000;19/09/2022;04  SALAMANCA;04-06 CASTELLANA;JOSE ORTEGA Y GASSET, CALLE, DE;24;Moto 360;Línea;17;20;Laborables de lunes a viernes de 08:00  a 20:00;-3,6830849820;40,4302036530
442094,0600000000;4475744,2100000000;19/02/2022;04  SALAMANCA;04-06 CASTELLANA;JOSE ORTEGA Y GASSET, CALLE, DE;26;Moto 360;Línea;18;21;Laborables de lunes a viernes de 08:00 a 20:00;-3,6826776660;40,4303220840
442090,6100000000;4475729,5400000000;19/02/2022;04  SALAMANCA;04-06 CASTELLANA;JOSE ORTEGA Y GASSET, CALLE, DE;26;Moto 360;Línea;22;25,3;Laborables de lunes a viernes de 08:00 a 20:00;-3,6827170280;40,4301891000
441916,0400000000;4476018,1600000000;04/01/2022;04  SALAMANCA;04-06 CASTELLANA;JUAN BRAVO, CALLE, DE;12;Moto 360;Línea;8;9,5;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6848013910;40,4327772080
442064,8300000000;4476007,3100000000;10/01/2022;04  SALAMANCA;04-06 CASTELLANA;JUAN BRAVO, CALLE, DE;16;Moto 360;Línea;13;15;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6830462500;40,4326894310
441750,0500000000;4476511,3700000000;25/09/2010;04  SALAMANCA;04-06 CASTELLANA;LOPEZ DE HOYOS, CALLE, DE;15;Moto;Línea;12;15;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6868034200;40,4372085780
441795,8500000000;4476152,9600000000;28/07/2023;04  SALAMANCA;04-06 CASTELLANA;MALDONADO, CALLE, DE;2;Moto;Línea;;12;Laborables de lunes a viernes de 08:00 a 20:00;-3,6862306350;40,4339832840
442303,1700000000;4475692,3000000000;19/02/2022;04  SALAMANCA;04-06 CASTELLANA;MARQUES DE SALAMANCA, PLAZA, DEL;3;Moto 360;Línea;26;31;SIN HORARIO;-3,6802078740;40,4298689890
442300,0600000000;4475737,7800000000;19/02/2022;04  SALAMANCA;04-06 CASTELLANA;MARQUES DE SALAMANCA, PLAZA, DEL;5;Moto 360;Batería;6;6,7;SIN HORARIO;-3,6802486690;40,4302780800
441631,4100000000;4475641,1400000000;25/09/2010;04  SALAMANCA;04-06 CASTELLANA;MARQUES DE VILLAMAGNA, CALLE, DEL;8;Moto;Línea;11;13,5;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6881222550;40,4293611760
441705,9600000000;4475844,2600000000;25/09/2010;04  SALAMANCA;04-06 CASTELLANA;MARQUES DE VILLAMEJOR, CALLE, DEL;7;Moto;Línea;20;25;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6872620160;40,4311960160
442143,7200000000;4475988,8500000000;11/01/2002;04  SALAMANCA;04-06 CASTELLANA;NUÑEZ DE BALBOA, CALLE, DE;85;Moto;Línea;8;11;Laborables de 08:00 a 20:00 ;-3,6821145060;40,4325291170
442178,4100000000;4476499,2400000000;01/09/2016;04  SALAMANCA;04-06 CASTELLANA;NUÑEZ DE BALBOA, CALLE, DE;116;Moto;Línea;8;10;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6817521100;40,4371291660
441813,8500000000;4475892,6400000000;09/06/2023;04  SALAMANCA;04-06 CASTELLANA;PADILLA, CALLE, DE;8;Moto 360;Línea;5;7;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6859945760;40,4316389700
442113,4100000000;4475870,5900000000;09/06/2023;04  SALAMANCA;04-06 CASTELLANA;PADILLA, CALLE, DE;30;Moto 360;Línea;8;10;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6824611450;40,4314618690
441520,1300000000;4476569,8500000000;16/09/2006;04  SALAMANCA;04-06 CASTELLANA;SALAS, CALLE, DE;4;Moto;Línea;21;25;Laborables de 08:00 a 20:00 ;-3,6895194700;40,4377197140
441989,0700000000;4475638,4900000000;27/09/2006;04  SALAMANCA;04-06 CASTELLANA;VELAZQUEZ, CALLE, DE;61;Moto;Línea;12;15;Laborables de lunes a viernes de 08:00 a 20:00  ;-3,6839056860;40,4293618060
442001,6600000000;4475812,7100000000;04/01/2022;04  SALAMANCA;04-06 CASTELLANA;VELAZQUEZ, CALLE, DE;71;Moto 360;Línea;14;16,3;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6837733330;40,4309322840
442008,8800000000;4475628,2700000000;13/01/2020;04  SALAMANCA;04-06 CASTELLANA;VELAZQUEZ, CALLE, DE;74;Moto;Línea;8;9,4;Laborables de lunes a viernes de 08:00 a 20:00 ;-3,6836712890;40,4292709930
442060,9900000000;4476361,3600000000;10/10/2016;04  SALAMANCA;04-06 CASTELLANA;VELAZQUEZ, CALLE, DE;114;Moto;Línea;9;11,2;;-3,6831238280;40,4358789150
441906,9100000000;4477958,2600000000;08/01/2022;05  CHAMARTÍN;05-01 EL VISO;ALFONSO RODRIGUEZ SANTAMARIA, CALLE, DE;18;Moto 360;Línea;8;10;Laborables de lunes a viernes de 08:00 a 20:00;-3,6850864950;40,4502536240
