num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S031999;12/10/2023;12:00:00;PQUE. CASA DE CAMPO / CTRA. RODAJOS;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;434481.940;4473791.260;N;NULL
2023S032000;12/10/2023;12:30:00;AVDA. LOS ROSALES, 115;115;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442383.645;4467248.857;N;NULL
2023S032001;12/10/2023;13:00:00;CALL. CEDACEROS / CALL. LOS MADRAZO;1;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;440743.916;4474322.794;N;NULL
2023S032001;12/10/2023;13:00:00;CALL. CEDACEROS / CALL. LOS MADRAZO;1;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Mujer;NULL;NULL;440743.916;4474322.794;N;NULL
2023S032091;13/10/2023;15:20:00;AVDA. ALBUFERA, 76;76;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;443698.820;4471839.426;N;NULL
2023S032107;13/10/2023;17:00:00;CALL. COSTA BRAVA, 25;25;8;FUENCARRAL-EL PARDO;Colisión lateral;Nublado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440410.139;4483089.325;N;NULL
2023S032157;14/10/2023;4:55:00;CALL. VALENCIA, 4;4;1;CENTRO;Caída;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;440538.646;4473303.216;N;NULL
2023S032215;14/10/2023;18:55:00;CALL. MENDEZ ALVARO / CALL. PEDRO BOSCH;77A;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;1;Atención en urgencias sin posterior ingreso;442364.147;4471929.677;N;NULL
2023S032223;14/10/2023;20:21:00;PASEO. SANTA MARIA DE LA CABEZA / CALL. ANTONIO LOPEZ;92;2;ARGANZUELA;Colisión múltiple;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;440185.782;4471835.910;N;NULL
2023S032261;14/10/2023;23:50:00;CALL. VALMOJADO, 41;41;10;LATINA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;2;Ingreso inferior o igual a 24 horas;435776.411;4472144.522;N;NULL
2023S032281;15/10/2023;6:15:00;CALL. GENERAL RICARDOS / CALL. IRLANDA;55;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;438767.837;4471817.512;N;NULL
2023S032304;15/10/2023;11:22:00;AVDA. MONASTERIO DE SILOS, 11;11;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439833.939;4484092.877;N;NULL
2023S032345;15/10/2023;22:10:00;AVDA. MARQUES DE CORBERA / CALL. POETA BLAS DE OTERO;1;15;CIUDAD LINEAL;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;444332.571;4474855.707;N;NULL
2023S032393;16/10/2023;13:43:00;CALL. VIA CARPETANA / CALL. CARLOS DABAN;53;11;CARABANCHEL;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;437654.850;4472254.184;N;NULL
2023S032411;16/10/2023;15:30:00;CALL. GENERAL RICARDOS, 142;142;11;CARABANCHEL;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;438129.109;4471340.366;N;NULL
2023S032425;16/10/2023;18:30:00;AVDA. MIGUEL HERNANDEZ / AVDA. RAFAEL ALBERTI;11;13;PUENTE DE VALLECAS;Atropello a persona;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;NULL;NULL;446220.306;4471051.630;N;NULL
2023S032425;16/10/2023;18:30:00;AVDA. MIGUEL HERNANDEZ / AVDA. RAFAEL ALBERTI;11;13;PUENTE DE VALLECAS;Atropello a persona;Nublado;Bicicleta EPAC (pedaleo asistido);Peatón;De 40 a 44 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;446220.306;4471051.630;N;NULL
2023S032426;16/10/2023;17:30:00;CALL. SAN MARCOS / CALL. PELAYO;5;1;CENTRO;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;NULL;NULL;440681.097;4474795.452;N;NULL
2023S032433;16/10/2023;20:18:00;AVDA. PABLO NERUDA, 118;118;13;PUENTE DE VALLECAS;Atropello a persona;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444566.223;4470345.304;N;NULL
2023S032433;16/10/2023;20:18:00;AVDA. PABLO NERUDA, 118;118;13;PUENTE DE VALLECAS;Atropello a persona;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Peatón;De 60 a 64 años;Mujer;1;Atención en urgencias sin posterior ingreso;444566.223;4470345.304;N;NULL
2023S032438;16/10/2023;19:00:00;CALL. SAN SEVERO, 16;16;21;BARAJAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;450694.696;4479293.151;N;NULL
2023S032448;16/10/2023;23:50:00;CALL. FRANCISCO RIOJA / CALL. EMILIO FERRARI;2;15;CIUDAD LINEAL;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445736.548;4475637.564;N;NULL
2023S032484;17/10/2023;14:00:00;CUSTA. VEGA / RONDA. SEGOVIA;1;1;CENTRO;Caída;Nublado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439202.310;4474003.054;N;NULL
2023S032541;18/10/2023;14:37:00;CALL. MENDEZ ALVARO / CALL. MENDEZ ALVARO;95;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442694.345;4471452.139;N;NULL
2023S032569;18/10/2023;20:45:00;CALL. GENERAL RICARDOS / CALL. FRANCISCO ROMERO;181;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;437092.728;4470580.883;N;NULL
2023S032587;19/10/2023;7:47:00;PLAZA. BEATA MARIA ANA DE JESUS / CALL. EMBAJADORES;1;2;ARGANZUELA;Caída;Lluvia débil;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441040.348;4471752.691;N;NULL
2023S032722;20/10/2023;15:00:00;ANILLO CICLISTA KM. 47 (ENTRE M-500 Y M-30);0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;436305.652;4477377.990;N;NULL
2023S032724;20/10/2023;16:40:00;CALL. FERNANDO POO / CALL. COMANDANTE BENITEZ;22;2;ARGANZUELA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440619.360;4472139.303;N;NULL
2023S032816;21/10/2023;12:05:00;CALL. CERILLERAS, 4;4;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438205.341;4469310.086;N;NULL
2023S032843;21/10/2023;22:10:00;PASEO. PRADO, 12;12;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;441101.403;4473993.305;N;NULL
2023S032912;21/10/2023;21:20:00;CALL. IMAGEN / CALL. PUERTO DE LA MORCUERA;17;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443343.929;4470571.712;N;NULL
2023S032915;22/10/2023;15:10:00;PASEO. EXTREMADURA / CALL. SAAVEDRA FAJARDO;1;10;LATINA;Colisión fronto-lateral;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;NULL;NULL;438578.151;4473962.534;N;NULL
2023S032932;22/10/2023;20:26:00;CALL. URUGUAY / CALL. PUERTO RICO;29;5;CHAMARTÍN;Colisión fronto-lateral;LLuvia intensa;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442839.517;4478488.665;N;NULL
2023S032954;23/10/2023;0:25:00;CALL. SANTA MARTA / CALL. ALFONSO XIII;4;13;PUENTE DE VALLECAS;Caída;LLuvia intensa;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;443803.317;4472507.675;N;NULL
2023S032969;23/10/2023;7:56:00;CALL. CARRANZA, 18;18;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440235.440;4475662.840;N;NULL
2023S033003;23/10/2023;14:40:00;PNTE. CASTILLA, 1;1;9;MONCLOA-ARAVACA;Caída;Nublado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;437265.935;4476239.316;N;NULL
2023S033021;23/10/2023;21:45:00;CALL. RIBERA DE CURTIDORES, 12;12;1;CENTRO;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;439982.675;4473328.417;N;NULL
2023S033061;24/10/2023;12:45:00;CARRETERA DE GARABITAS S/N;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;436812.375;4475983.159;N;NULL
2023S033083;24/10/2023;19:35:00;AVDA. ANDALUCIA / GTA. MALAGA;2;12;USERA;Caída;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;440974.147;4469646.686;N;NULL
2023S033117;25/10/2023;2:00:00;CALL. SANTANDER / AVDA. FILIPINAS;1;7;CHAMBERÍ;Choque contra obstáculo fijo;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;NULL;NULL;439945.469;4476976.883;N;NULL
2023S033117;25/10/2023;2:00:00;CALL. SANTANDER / AVDA. FILIPINAS;1;7;CHAMBERÍ;Choque contra obstáculo fijo;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;NULL;NULL;439945.469;4476976.883;N;NULL
2023S033145;25/10/2023;11:05:00;CMNO. PERALES, 48A;48A;12;USERA;Atropello a persona;Nublado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;441423.884;4469971.488;N;NULL
2023S033145;25/10/2023;11:05:00;CMNO. PERALES, 48A;48A;12;USERA;Atropello a persona;Nublado;Bicicleta;Peatón;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441423.884;4469971.488;N;NULL
2023S033283;26/10/2023;21:55:00;CALL. SAN BERNARDO, 98;98;7;CHAMBERÍ;Colisión múltiple;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440038.746;4475695.312;N;NULL
2023S033283;26/10/2023;21:55:00;CALL. SAN BERNARDO, 98;98;7;CHAMBERÍ;Colisión múltiple;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440038.746;4475695.312;N;NULL
2023S033283;26/10/2023;21:55:00;CALL. SAN BERNARDO, 98;98;7;CHAMBERÍ;Colisión múltiple;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440038.746;4475695.312;N;NULL
2023S033283;26/10/2023;21:55:00;CALL. SAN BERNARDO, 98;98;7;CHAMBERÍ;Colisión múltiple;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;440038.746;4475695.312;N;NULL
2023S033283;26/10/2023;21:55:00;CALL. SAN BERNARDO, 98;98;7;CHAMBERÍ;Colisión múltiple;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440038.746;4475695.312;N;NULL
2023S033283;26/10/2023;21:55:00;CALL. SAN BERNARDO, 98;98;7;CHAMBERÍ;Colisión múltiple;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;440038.746;4475695.312;N;NULL
2023S033293;27/10/2023;0:30:00;PLAZA. CIBELES / PASEO. RECOLETOS;2;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441236.099;4474575.037;S;NULL
2023S033331;27/10/2023;13:55:00;CALL. CERRO MINGUETE / CALL. PEÑA DEL CUERVO;16B;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438988.391;4482047.060;N;NULL
2023S033375;27/10/2023;22:00:00;GTA. BILBAO, 5;5;7;CHAMBERÍ;Alcance;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;440424.865;4475611.710;N;NULL
2023S033444;28/10/2023;12:40:00;CALL. SOFIA / CALL. ESTOCOLMO;177A;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;449055.078;4475040.826;N;NULL
2023S033448;28/10/2023;15:25:00;PLAZA. ELIPTICA / CALL. MARCELO USERA;1;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;439126.406;4470778.099;N;NULL
2023S033545;28/10/2023;14:10:00;AVDA. CIUDAD DE BARCELONA / CALL. COMERCIO;132;3;RETIRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Mujer;NULL;NULL;442209.096;4472852.730;N;NULL
2023S033647;30/10/2023;13:50:00;CTRA. ZARZON, 6;6;9;MONCLOA-ARAVACA;Caída;Nublado;Bicicleta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;433789.931;4474061.162;N;NULL
2023S033661;30/10/2023;16:51:00;CALL. ALMAGRO / CALL. ZURBANO;9;7;CHAMBERÍ;Colisión lateral;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;2;Ingreso inferior o igual a 24 horas;441166.645;4475661.834;N;NULL
2023S033678;30/10/2023;18:05:00;CRUCE;5;14;MORATALAZ;Alcance;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;NULL;NULL;444160.308;4473558.739;N;NULL
2023S033682;30/10/2023;19:45:00;CALL. BRUJAS, 3A;3A;14;MORATALAZ;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446932.149;4472874.036;N;NULL
2023S033692;30/10/2023;21:00:00;CALL. BENJAMIN PALENCIA / AVDA. PABLO NERUDA;3;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445629.477;4471667.474;N;NULL
2023S033746;31/10/2023;18:00:00;CALL. FUENTE CARRANTONA / PSAJE. COBEÑA;31;14;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;446369.579;4473096.156;N;NULL
2023S033747;31/10/2023;18:00:00;CALL. DOCTOR ESQUERDO, 42;42;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;443240.213;4474796.505;N;NULL
2023S033788;31/10/2023;23:40:00;CALLE TOLEDO;47;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439935.622;4473728.379;N;NULL
2023S033838;01/11/2023;3:44:00;CALL. JACOMETREZO, 7;7;1;CENTRO;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;NULL;NULL;440020.478;4474636.607;S;NULL
2023S033869;01/11/2023;7:33:00;CALL. RAMIREZ DE PRADO / CALL. BUSTAMANTE;1A;2;ARGANZUELA;Colisión lateral;Nublado;Bicicleta;Conductor;De 18 a 20 años;Mujer;2;Ingreso inferior o igual a 24 horas;441171.790;4472464.132;S;NULL
2023S033876;01/11/2023;11:00:00;CALL. ANILLO VERDE  FAROLA 44.  PK 47.800;44;19;VICÁLVARO;Colisión frontal;Nublado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;436775.914;4477846.574;N;NULL
2023S033876;01/11/2023;11:00:00;CALL. ANILLO VERDE  FAROLA 44.  PK 47.800;44;19;VICÁLVARO;Colisión frontal;Nublado;Bicicleta;Conductor;De 55 a 59 años;Hombre;3;Ingreso superior a 24 horas;436775.914;4477846.574;N;NULL
2023S033954;17/11/2023;15:25:00;CALL. BRAVO MURILLO, 180;180;6;TETUÁN;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440405.378;4478401.774;N;NULL
2023S034065;03/11/2023;20:03:00;CALL. BRAVO MURILLO, 222;222;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440548.675;4478824.492;N;NULL
2023S034128;04/11/2023;13:00:00;PASEO. DELICIAS / CALL. PALOS DE LA FRONTERA;44B;2;ARGANZUELA;Colisión lateral;Nublado;Bicicleta;Conductor;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441128.051;4472718.667;N;NULL
2023S034130;04/11/2023;13:20:00;GTA. LOPEZ DE HOYOS / CALL. LOPEZ DE HOYOS;8;5;CHAMARTÍN;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442310.276;4476871.378;N;NULL
2023S034164;04/11/2023;20:00:00;CALL. PUERTO DE PORZUNA, 48;48;18;VILLA DE VALLECAS;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Hombre;2;Ingreso inferior o igual a 24 horas;446919.698;4469304.158;N;NULL
2023S034164;04/11/2023;20:00:00;CALL. PUERTO DE PORZUNA, 48;48;18;VILLA DE VALLECAS;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;446919.698;4469304.158;N;NULL
2023S034250;05/11/2023;18:55:00;CALL. SANCHO DAVILA, 3;3;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;443834.845;4475545.666;N;NULL
2023S034319;05/11/2023;5:00:00;CALL. CONDE DE ROMANONES, 16;16;1;CENTRO;Caída;Se desconoce;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440181.832;4473811.818;N;NULL
2023S034378;07/11/2023;13:40:00;PASEO. RECOLETOS, 7;7;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441221.895;4474702.389;N;NULL
2023S034382;07/11/2023;14:30:00;AVDA. LAS SUERTES / AVDA. LA GAVIA;20;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;NULL;NULL;448102.698;4469350.200;N;NULL
2023S034419;07/11/2023;15:10:00;PASEO. CASTELLANA / PLAZA. LIMA;97;6;TETUÁN;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 55 a 59 años;Mujer;NULL;NULL;441417.024;4478107.355;N;NULL
2023S034466;08/11/2023;13:29:00;CALL. BARQUILLO, 15;15;1;CENTRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440983.483;4474776.914;N;NULL
2023S034477;08/11/2023;15:30:00;CALL. EMILIO FERRARI, 70;70;15;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445697.776;4475684.352;N;NULL
2023S034560;08/11/2023;14:00:00;PASEO. INFANTA ISABEL, 5;5;3;RETIRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;441458.928;4473259.633;N;NULL
2023S034584;09/11/2023;15:20:00;CALL. ARGANDA / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS;1;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440035.018;4472542.683;N;NULL
2023S034646;10/11/2023;14:00:00;AUTOV. M-607, +01385S;+01385S;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441719.224;4486110.068;N;NULL
2023S034681;10/11/2023;20:00:00;CALL. SANTA ENGRACIA, 39;39;7;CHAMBERÍ;Atropello a persona;Se desconoce;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440827.276;4475956.037;N;NULL
2023S034681;10/11/2023;20:00:00;CALL. SANTA ENGRACIA, 39;39;7;CHAMBERÍ;Atropello a persona;Se desconoce;Bicicleta;Peatón;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440827.276;4475956.037;N;NULL
2023S034757;11/11/2023;11:15:00;CALL. FERMIN CABALLERO / CALL. FERMIN CABALLERO;75;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439485.943;4481474.834;N;NULL
2023S034757;11/11/2023;11:15:00;CALL. FERMIN CABALLERO / CALL. FERMIN CABALLERO;75;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Pasajero;De 6 a 9 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439485.943;4481474.834;N;NULL
2023S034763;11/11/2023;13:20:00;CMNO. CHINA A VALLECAS, 10;10;18;VILLA DE VALLECAS;Caída;Nublado;Bicicleta;Conductor;De 18 a 20 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;444656.145;4467804.083;N;NULL
2023S034765;10/11/2023;21:20:00;CALL. NEBULOSAS / CALL. ESTRELLA DENEBOLA;2A;2;ARGANZUELA;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;441976.984;4471777.938;N;NULL
2023S034776;11/11/2023;18:05:00;CALL. ALCALDE LOPEZ CASERO / CALL. ALCALA;1;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;444410.165;4475939.428;N;NULL
2023S034776;11/11/2023;18:05:00;CALL. ALCALDE LOPEZ CASERO / CALL. ALCALA;1;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 18 a 20 años;Mujer;3;Ingreso superior a 24 horas;444410.165;4475939.428;N;NULL
2023S034815;10/11/2023;23:51:00;GTA. SAN VICENTE / PASEO. FLORIDA;1;9;MONCLOA-ARAVACA;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;NULL;NULL;438858.803;4474633.811;N;NULL
2023S034855;12/11/2023;9:55:00;PQUE. MADRID RIO, +00500E;+00500E;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439280.227;4472302.370;N;NULL
2023S034855;12/11/2023;9:55:00;PQUE. MADRID RIO, +00500E;+00500E;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;439280.227;4472302.370;N;NULL
2023S034867;12/11/2023;16:03:00;CALL. CAVANILLES, 27;27;3;RETIRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;442695.985;4473010.336;N;NULL
2023S034871;12/11/2023;17:00:00;TRVA. IVAN DE VARGAS / PASEO. SAN ILLAN;3;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438524.168;4472695.348;N;NULL
2023S034920;12/11/2023;13:40:00;PQUE. CASA DE CAMPO / PTA. ZARZON;0;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;435310.706;4473293.093;N;NULL
2023S034940;13/11/2023;13:50:00;SAGASTA - COVARRUBIAS;1;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440846.912;4475503.043;N;NULL
2023S034973;13/11/2023;15:30:00;PASEO. ACACIAS / CALL. LAUREL;12;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;440016.135;4472824.803;N;NULL
2023S034982;13/11/2023;21:55:00;AVDA. GRAN VIA DE SAN FRANCISCO, 17;17;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439464.594;4473443.838;N;NULL
