num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S005948;17/02/2024;19:30:00;AUTOV. A-2, +00500S;+00500S;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 6 a 9 años;Hombre;14;Sin asistencia sanitaria;444.298.322;4.477.471.714;N;NULL
2024S005949;17/02/2024;19:45:00;AUTOV. M-30, 05NC90;05NC90;4;SALAMANCA;Alcance;NULL;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;443.982.776;4.476.068.141;NULL;NULL
2024S005949;17/02/2024;19:45:00;AUTOV. M-30, 05NC90;05NC90;4;SALAMANCA;Alcance;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;443.982.776;4.476.068.141;N;NULL
2024S005951;17/02/2024;21:25:00;CALL. ANGEL LARRA, 4;4;15;CIUDAD LINEAL;Colisión múltiple;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445.433.561;4.476.894.070;N;NULL
2024S005951;17/02/2024;21:25:00;CALL. ANGEL LARRA, 4;4;15;CIUDAD LINEAL;Colisión múltiple;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445.433.561;4.476.894.070;N;NULL
2024S005951;17/02/2024;21:25:00;CALL. ANGEL LARRA, 4;4;15;CIUDAD LINEAL;Colisión múltiple;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445.433.561;4.476.894.070;N;NULL
2024S005952;17/02/2024;21:30:00;AVDA. PABLO IGLESIAS, 60;60;6;TETUÁN;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;3;Ingreso superior a 24 horas;439.663.736;4.478.195.729;N;NULL
2024S005952;17/02/2024;21:30:00;AVDA. PABLO IGLESIAS, 60;60;6;TETUÁN;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439.663.736;4.478.195.729;N;NULL
2024S005953;17/02/2024;22:05:00;CALL. JOSE ABASCAL, 4;4;7;CHAMBERÍ;Colisión múltiple;Despejado;Turismo;Conductor;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;440.373.380;4.476.678.561;N;NULL
2024S005953;17/02/2024;22:05:00;CALL. JOSE ABASCAL, 4;4;7;CHAMBERÍ;Colisión múltiple;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440.373.380;4.476.678.561;N;NULL
2024S005953;17/02/2024;22:05:00;CALL. JOSE ABASCAL, 4;4;7;CHAMBERÍ;Colisión múltiple;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;440.373.380;4.476.678.561;S;NULL
2024S005953;17/02/2024;22:05:00;CALL. JOSE ABASCAL, 4;4;7;CHAMBERÍ;Colisión múltiple;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;NULL;NULL;440.373.380;4.476.678.561;N;NULL
2024S005953;17/02/2024;22:05:00;CALL. JOSE ABASCAL, 4;4;7;CHAMBERÍ;Colisión múltiple;Despejado;Turismo;Pasajero;De 65 a 69 años;Mujer;NULL;NULL;440.373.380;4.476.678.561;N;NULL
2024S005954;17/02/2024;22:45:00;CALL. POETA ANGELA FIGUERA, 11;11;7;CHAMBERÍ;Caída;Despejado;Ciclomotor;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;439.413.749;4.477.380.087;N;NULL
2024S005956;17/02/2024;23:00:00;AVDA. DEMOCRACIA / AVDA. AURORA BOREAL;14;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;447.703.642;4.472.645.392;S;NULL
2024S005956;17/02/2024;23:00:00;AVDA. DEMOCRACIA / AVDA. AURORA BOREAL;14;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;447.703.642;4.472.645.392;N;NULL
2024S005956;17/02/2024;23:00:00;AVDA. DEMOCRACIA / AVDA. AURORA BOREAL;14;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;NULL;NULL;447.703.642;4.472.645.392;N;NULL
2024S005956;17/02/2024;23:00:00;AVDA. DEMOCRACIA / AVDA. AURORA BOREAL;14;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;NULL;NULL;447.703.642;4.472.645.392;N;NULL
2024S005957;17/02/2024;23:00:00;CALL. BARBARA DE BRAGANZA, 14;14;1;CENTRO;Colisión fronto-lateral;Despejado;Ciclo;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.272.523;4.474.977.989;N;NULL
2024S005957;17/02/2024;23:00:00;CALL. BARBARA DE BRAGANZA, 14;14;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441.272.523;4.474.977.989;N;NULL
2024S005957;17/02/2024;23:00:00;CALL. BARBARA DE BRAGANZA, 14;14;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;441.272.523;4.474.977.989;N;NULL
2024S005959;17/02/2024;4:15:00;CALL. MARIA BARRIENTOS / CALL. AUGUSTOBRIGA;2;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442.017.695;4.467.773.027;N;NULL
2024S005964;17/02/2024;23:20:00;PASEO. CASTELLANA / CALL. RAIMUNDO FERNANDEZ VILLAVERDE;63;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;441.384.068;4.477.504.745;N;NULL
2024S005964;17/02/2024;23:20:00;PASEO. CASTELLANA / CALL. RAIMUNDO FERNANDEZ VILLAVERDE;63;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441.384.068;4.477.504.745;N;NULL
2024S006064;17/02/2024;14:30:00;CALL. GAINZA / CALL. SEGURA;279;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;439.003.086;4.468.833.037;N;NULL
2024S006064;17/02/2024;14:30:00;CALL. GAINZA / CALL. SEGURA;279;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439.003.086;4.468.833.037;N;NULL
2024S006067;17/02/2024;12:27:00;AUTOV. M-30, 04RM02;04RM02;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;444.116.988;4.477.136.595;N;NULL
2024S006067;17/02/2024;12:27:00;AUTOV. M-30, 04RM02;04RM02;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444.116.988;4.477.136.595;N;NULL
2024S006067;17/02/2024;12:27:00;AUTOV. M-30, 04RM02;04RM02;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;Menor de 5 años;Hombre;NULL;NULL;444.116.988;4.477.136.595;N;NULL
2024S006069;17/02/2024;13:10:00;AUTOV. M-30, 05XL60;05XL60;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;444.069.417;4.476.363.294;N;NULL
2024S006069;17/02/2024;13:10:00;AUTOV. M-30, 05XL60;05XL60;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;444.069.417;4.476.363.294;N;NULL
2024S006069;17/02/2024;13:10:00;AUTOV. M-30, 05XL60;05XL60;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;NULL;NULL;444.069.417;4.476.363.294;N;NULL
2024S006070;17/02/2024;11:00:00;CALL. ALCALA / CALL. GRAN VIA;40;1;CENTRO;Alcance;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440.922.454;4.474.476.224;N;NULL
2024S006070;17/02/2024;11:00:00;CALL. ALCALA / CALL. GRAN VIA;40;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440.922.454;4.474.476.224;N;NULL
2024S006071;17/02/2024;13:05:00;AUTOV. M-30, 04RL10;04RL10;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;444.120.809;4.477.101.071;N;NULL
2024S006071;17/02/2024;13:05:00;AUTOV. M-30, 04RL10;04RL10;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;444.120.809;4.477.101.071;N;NULL
2024S006071;17/02/2024;13:05:00;AUTOV. M-30, 04RL10;04RL10;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;NULL;NULL;444.120.809;4.477.101.071;N;NULL
2024S006071;17/02/2024;13:05:00;AUTOV. M-30, 04RL10;04RL10;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;NULL;NULL;444.120.809;4.477.101.071;N;NULL
2024S006071;17/02/2024;13:05:00;AUTOV. M-30, 04RL10;04RL10;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Hombre;NULL;NULL;444.120.809;4.477.101.071;N;NULL
2024S006071;17/02/2024;13:05:00;AUTOV. M-30, 04RL10;04RL10;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;De 55 a 59 años;Hombre;NULL;NULL;444.120.809;4.477.101.071;N;NULL
2024S006071;17/02/2024;13:05:00;AUTOV. M-30, 04RL10;04RL10;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;NULL;NULL;444.120.809;4.477.101.071;N;NULL
2024S006076;17/02/2024;13:35:00;AUTOV. M-30, 05XL80;05XL80;15;CIUDAD LINEAL;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;444.029.675;4.476.186.303;N;NULL
2024S006076;17/02/2024;13:35:00;AUTOV. M-30, 05XL80;05XL80;15;CIUDAD LINEAL;Alcance;NULL;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;444.029.675;4.476.186.303;N;NULL
2024S006076;17/02/2024;13:35:00;AUTOV. M-30, 05XL80;05XL80;15;CIUDAD LINEAL;Alcance;NULL;Turismo;Pasajero;De 50 a 54 años;Mujer;NULL;NULL;444.029.675;4.476.186.303;N;NULL
2024S006136;17/02/2024;13:45:00;PLAZA. DOCTOR MARAÑON, 0;0;4;SALAMANCA;Colisión lateral;Despejado;Autobús;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441.417.919;4.476.535.924;N;NULL
2024S006136;17/02/2024;13:45:00;PLAZA. DOCTOR MARAÑON, 0;0;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.417.919;4.476.535.924;N;NULL
2024S006152;17/02/2024;21:50:00;CALL. GENERAL RICARDOS / CALL. PEÑAFIEL;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.594.182;4.471.684.996;N;NULL
2024S006152;17/02/2024;21:50:00;CALL. GENERAL RICARDOS / CALL. PEÑAFIEL;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;438.594.182;4.471.684.996;N;NULL
2024S006153;17/02/2024;17:56:00;CALL. GALLUR, 411;411;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;437.077.564;4.472.138.658;N;NULL
2024S006153;17/02/2024;17:56:00;CALL. GALLUR, 411;411;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;437.077.564;4.472.138.658;N;NULL
2024S006153;17/02/2024;17:56:00;CALL. GALLUR, 411;411;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;437.077.564;4.472.138.658;N;NULL
2024S006153;17/02/2024;17:56:00;CALL. GALLUR, 411;411;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;437.077.564;4.472.138.658;N;NULL
2024S006183;17/02/2024;22:15:00;AVDA. AMERICA / CALL. CARTAGENA;29;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;442.912.066;4.476.717.892;N;NULL
2024S006183;17/02/2024;22:15:00;AVDA. AMERICA / CALL. CARTAGENA;29;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;442.912.066;4.476.717.892;N;NULL
2024S006184;17/02/2024;23:25:00;IDB. AVENIDA DE LOS ROSALES, 0;0;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442.073.169;4.467.962.900;N;NULL
2024S006184;17/02/2024;23:25:00;IDB. AVENIDA DE LOS ROSALES, 0;0;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;442.073.169;4.467.962.900;N;NULL
2023S040310;18/02/2024;10:40:00;GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO;3;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440.136.981;4.475.721.316;N;NULL
2023S040310;18/02/2024;10:40:00;GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO;3;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440.136.981;4.475.721.316;N;NULL
2024S005965;18/02/2024;0:00:00;CALL. JOSE ABASCAL, 61;61;7;CHAMBERÍ;Atropello a persona;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441.306.106;4.476.615.312;N;NULL
2024S005965;18/02/2024;0:00:00;CALL. JOSE ABASCAL, 61;61;7;CHAMBERÍ;Atropello a persona;Despejado;Turismo;Peatón;De 30 a 34 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;441.306.106;4.476.615.312;N;NULL
2024S005967;18/02/2024;0:55:00;CALL. CARTAGENA / CALL. AZCONA;29;4;SALAMANCA;Colisión lateral;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;443.136.721;4.476.127.026;N;NULL
2024S005967;18/02/2024;0:55:00;CALL. CARTAGENA / CALL. AZCONA;29;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;443.136.721;4.476.127.026;N;NULL
2024S005969;18/02/2024;0:33:00;PASEO. GENERAL MARTINEZ CAMPOS, 51;51;7;CHAMBERÍ;Alcance;NULL;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441.423.287;4.476.286.067;N;NULL
2024S005969;18/02/2024;0:33:00;PASEO. GENERAL MARTINEZ CAMPOS, 51;51;7;CHAMBERÍ;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;441.423.287;4.476.286.067;S;NULL
2024S005969;18/02/2024;0:33:00;PASEO. GENERAL MARTINEZ CAMPOS, 51;51;7;CHAMBERÍ;Alcance;NULL;Turismo;Pasajero;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441.423.287;4.476.286.067;N;NULL
2024S005996;18/02/2024;1:40:00;CALL. LAGARTERA, 194;194;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442.976.070;4.470.229.487;S;NULL
2024S005996;18/02/2024;1:40:00;CALL. LAGARTERA, 194;194;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Desconocido;NULL;NULL;442.976.070;4.470.229.487;N;NULL
2024S005996;18/02/2024;1:40:00;CALL. LAGARTERA, 194;194;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442.976.070;4.470.229.487;N;NULL
2024S006003;18/02/2024;2:05:00;CALL. CARDEÑOSA, 1;1;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;443.078.637;4.470.683.927;S;NULL
2024S006003;18/02/2024;2:05:00;CALL. CARDEÑOSA, 1;1;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443.078.637;4.470.683.927;N;NULL
2024S006003;18/02/2024;2:05:00;CALL. CARDEÑOSA, 1;1;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443.078.637;4.470.683.927;N;NULL
2024S006009;18/02/2024;2:05:00;PLAZA. EMPERADOR CARLOS V / AVDA. CIUDAD DE BARCELONA;2;3;RETIRO;Colisión fronto-lateral;NULL;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;441.280.426;4.473.321.800;N;NULL
2024S006009;18/02/2024;2:05:00;PLAZA. EMPERADOR CARLOS V / AVDA. CIUDAD DE BARCELONA;2;3;RETIRO;Colisión fronto-lateral;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441.280.426;4.473.321.800;N;NULL
2024S006025;18/02/2024;2:00:00;CALL. HACIENDA DE PAVONES, 340;340;14;MORATALAZ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;446.094.371;4.472.369.923;N;NULL
2024S006026;18/02/2024;3:00:00;CALL. ARTURO SORIA, 32;32;15;CIUDAD LINEAL;Colisión frontal;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;445.689.201;4.476.931.251;S;NULL
2024S006026;18/02/2024;3:00:00;CALL. ARTURO SORIA, 32;32;15;CIUDAD LINEAL;Colisión frontal;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;445.689.201;4.476.931.251;N;NULL
2024S006026;18/02/2024;3:00:00;CALL. ARTURO SORIA, 32;32;15;CIUDAD LINEAL;Colisión frontal;Despejado;Turismo;Pasajero;De 40 a 44 años;Hombre;NULL;NULL;445.689.201;4.476.931.251;N;NULL
2024S006026;18/02/2024;3:00:00;CALL. ARTURO SORIA, 32;32;15;CIUDAD LINEAL;Colisión frontal;Despejado;Turismo;Pasajero;De 50 a 54 años;Hombre;NULL;NULL;445.689.201;4.476.931.251;N;NULL
2024S006045;18/02/2024;4:30:00;AVDA. BLAS DE LEZO / CALL. CAÑADA DE VICALVARO A SAN FERNANDO;9;19;VICÁLVARO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;453.095.218;4.473.353.880;S;NULL
2024S006046;18/02/2024;3:20:00;CALL. ALCALA / PASEO. PRADO;1;1;CENTRO;Caída;NULL;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441.120.976;4.474.524.623;N;NULL
2024S006046;18/02/2024;3:20:00;CALL. ALCALA / PASEO. PRADO;1;1;CENTRO;Caída;NULL;Motocicleta hasta 125cc;Peatón;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441.120.976;4.474.524.623;S;NULL
2024S006050;18/02/2024;6:01:00;AUTOV. M-30, 31XC80;31XC80;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442.580.042;4.481.705.119;N;NULL
2024S006054;18/02/2024;5:45:00;AVDA. ENSANCHE DE VALLECAS / AUTOV. M-45;37;18;VILLA DE VALLECAS;Solo salida de la vía;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;448.496.832;4.468.708.110;N;NULL
2024S006143;18/02/2024;10:28:00;AVDA. BRUSELAS, 51;51;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;443.744.476;4.476.632.929;N;NULL
2024S006143;18/02/2024;10:28:00;AVDA. BRUSELAS, 51;51;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;443.744.476;4.476.632.929;N;NULL
2024S006144;18/02/2024;10:23:00;CALL. VALDERROBRES / CALL. DISCOBOLO;10;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;448.212.043;4.477.196.226;N;1
2024S006144;18/02/2024;10:23:00;CALL. VALDERROBRES / CALL. DISCOBOLO;10;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Hombre;3;Ingreso superior a 24 horas;448.212.043;4.477.196.226;N;NULL
2024S006146;18/02/2024;11:35:00;GTA. JOSE LUIS OZORES / AVDA. PABLO NERUDA;0;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;444.554.219;4.470.285.338;N;NULL
2024S006146;18/02/2024;11:35:00;GTA. JOSE LUIS OZORES / AVDA. PABLO NERUDA;0;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;444.554.219;4.470.285.338;N;NULL
2024S006147;18/02/2024;13:00:00;CALL. VALMOJADO, 181;181;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;435.701.401;4.471.332.989;S;NULL
2024S006147;18/02/2024;13:00:00;CALL. VALMOJADO, 181;181;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435.701.401;4.471.332.989;N;NULL
2024S006148;18/02/2024;13:00:00;RONDA. SEGOVIA / PASEO. PONTONES;50;2;ARGANZUELA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439.496.009;4.473.184.512;N;NULL
2024S006148;18/02/2024;13:00:00;RONDA. SEGOVIA / PASEO. PONTONES;50;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439.496.009;4.473.184.512;N;NULL
2024S006150;18/02/2024;12:50:00;CALL. PALOMERAS, 49;49;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443.566.714;4.471.156.417;N;NULL
2024S006150;18/02/2024;12:50:00;CALL. PALOMERAS, 49;49;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;443.566.714;4.471.156.417;N;NULL
2024S006150;18/02/2024;12:50:00;CALL. PALOMERAS, 49;49;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Hombre;NULL;NULL;443.566.714;4.471.156.417;N;NULL
2024S006151;18/02/2024;13:25:00;AVDA. LOS ROSALES / CTRA. VILLAVERDE A VALLECAS;42;17;VILLAVERDE;Caída;Despejado;Ciclomotor;Conductor;De 25 a 29 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442.046.252;4.467.990.823;N;NULL
2024S006151;18/02/2024;13:25:00;AVDA. LOS ROSALES / CTRA. VILLAVERDE A VALLECAS;42;17;VILLAVERDE;Caída;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442.046.252;4.467.990.823;N;NULL
2024S006154;18/02/2024;14:40:00;CALL. SAN BERNARDO / CALL. SAN VICENTE FERRER;57;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Hombre;3;Ingreso superior a 24 horas;440.022.566;4.475.290.758;N;NULL
2024S006154;18/02/2024;14:40:00;CALL. SAN BERNARDO / CALL. SAN VICENTE FERRER;57;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;3;Ingreso superior a 24 horas;440.022.566;4.475.290.758;N;NULL
2024S006155;18/02/2024;15:25:00;CALL. ANTONIO FLORES, 2;2;1;CENTRO;Choque contra obstáculo fijo;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440.775.791;4.475.447.319;N;NULL
2024S006157;18/02/2024;15:55:00;CALL. FERRAZ / CALL. BUEN SUCESO;62;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;438.993.014;4.475.530.530;N;NULL
2024S006157;18/02/2024;15:55:00;CALL. FERRAZ / CALL. BUEN SUCESO;62;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Mujer;NULL;NULL;438.993.014;4.475.530.530;N;NULL
2024S006160;18/02/2024;17:00:00;CALL. GRAN VIA / CALL. HORTALEZA;24;1;CENTRO;Colisión fronto-lateral;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440.523.324;4.474.616.512;N;NULL
2024S006160;18/02/2024;17:00:00;CALL. GRAN VIA / CALL. HORTALEZA;24;1;CENTRO;Colisión fronto-lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440.523.324;4.474.616.512;N;NULL
2024S006162;18/02/2024;17:12:00;M30 LATERAL VIA DE SERVICIO CALZADA 2 PK 9.9;1100;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;443.347.955;4.472.392.142;N;NULL
2024S006162;18/02/2024;17:12:00;M30 LATERAL VIA DE SERVICIO CALZADA 2 PK 9.9;1100;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Mujer;NULL;NULL;443.347.955;4.472.392.142;N;NULL
2024S006162;18/02/2024;17:12:00;M30 LATERAL VIA DE SERVICIO CALZADA 2 PK 9.9;1100;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Pasajero;De 40 a 44 años;Hombre;NULL;NULL;443.347.955;4.472.392.142;N;NULL
2024S006163;18/02/2024;16:56:00;CALL. ZAZUAR / AVDA. MEDITERRANEO;2;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;448.659.378;4.470.510.123;N;NULL
